DATE,PROVINCE,TESTS_ALL,TESTS_ALL_POS,CASES,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT,PROV,POP
2021-06-06,Brussels,3006,85,70.0,Brussels,15.0,159.0,66.0,48.0,8.0,8.0,7.0,BRU,1218255.0
2021-06-06,BrabantWallon,738,25,20.0,Wallonia,2.0,12.0,1.0,0.0,0.0,1.0,0.0,WBR,406019.0
2021-06-06,Antwerpen,3825,103,97.0,Flanders,14.0,133.0,42.0,27.0,5.0,10.0,7.0,VAN,1869730.0
2021-06-07,WestVlaanderen,4942,94,99.0,Flanders,11.0,74.0,27.0,13.0,2.0,3.0,7.0,VWV,1525255.0
2021-06-07,VlaamsBrabant,4288,83,98.0,Flanders,6.0,52.0,16.0,9.0,1.0,2.0,2.0,VBR,1155843.0
2021-06-07,OostVlaanderen,5510,104,133.0,Flanders,14.0,93.0,45.0,20.0,3.0,2.0,7.0,VOV,1200945.0
2021-06-07,Namur,1500,36,32.0,Wallonia,6.0,49.0,25.0,15.0,0.0,3.0,3.0,WNA,495832.0
2021-06-07,Luxembourg,790,12,15.0,Wallonia,3.0,4.0,2.0,1.0,0.0,0.0,0.0,WLX,286752.0
2021-06-07,Limburg,3350,73,64.0,Flanders,7.0,47.0,17.0,11.0,3.0,3.0,1.0,VLI,877370.0
2021-06-07,Hainaut,3726,129,161.0,Wallonia,14.0,227.0,75.0,46.0,13.0,4.0,4.0,WHT,1346840.0
2021-06-07,Brussels,5291,164,184.0,Brussels,15.0,151.0,60.0,46.0,8.0,11.0,13.0,BRU,1218255.0
2021-06-07,BrabantWallon,1585,48,59.0,Wallonia,2.0,13.0,1.0,0.0,0.0,0.0,0.0,WBR,406019.0
2021-06-07,Antwerpen,6894,162,201.0,Flanders,14.0,139.0,43.0,24.0,5.0,7.0,5.0,VAN,1869730.0
2021-06-07,Liège,3766,133,152.0,Wallonia,12.0,119.0,25.0,13.0,1.0,7.0,3.0,WLG,1109800.0
2021-06-08,WestVlaanderen,5071,112,62.0,Flanders,11.0,65.0,25.0,13.0,2.0,5.0,13.0,VWV,1525255.0
2021-06-08,VlaamsBrabant,4974,117,116.0,Flanders,6.0,43.0,16.0,9.0,1.0,1.0,10.0,VBR,1155843.0
2021-06-08,OostVlaanderen,6193,161,117.0,Flanders,14.0,78.0,34.0,16.0,3.0,4.0,19.0,VOV,1200945.0
2021-06-08,Namur,1449,46,39.0,Wallonia,6.0,41.0,24.0,15.0,0.0,2.0,9.0,WNA,495832.0
2021-06-08,Luxembourg,1019,16,12.0,Wallonia,3.0,3.0,1.0,1.0,0.0,0.0,2.0,WLX,286752.0
2021-06-08,Liège,4393,174,116.0,Wallonia,12.0,111.0,27.0,16.0,1.0,7.0,12.0,WLG,1109800.0
2021-06-08,Hainaut,4769,195,146.0,Wallonia,14.0,209.0,71.0,46.0,14.0,18.0,26.0,WHT,1346840.0
2021-06-08,Brussels,6464,221,152.0,Brussels,15.0,159.0,59.0,44.0,8.0,20.0,18.0,BRU,1218255.0
2021-06-08,BrabantWallon,2127,82,53.0,Wallonia,2.0,14.0,2.0,0.0,0.0,2.0,2.0,WBR,406019.0
2021-06-08,Antwerpen,7995,213,135.0,Flanders,14.0,128.0,45.0,25.0,5.0,13.0,17.0,VAN,1869730.0
2021-06-08,Limburg,3601,95,59.0,Flanders,7.0,37.0,15.0,9.0,1.0,1.0,11.0,VLI,877370.0
2021-06-09,Namur,1352,19,25.0,Wallonia,6.0,34.0,23.0,13.0,0.0,1.0,5.0,WNA,495832.0
2021-06-09,WestVlaanderen,4458,86,56.0,Flanders,11.0,61.0,24.0,13.0,2.0,5.0,9.0,VWV,1525255.0
2021-06-09,VlaamsBrabant,4707,115,66.0,Flanders,6.0,43.0,15.0,8.0,1.0,2.0,2.0,VBR,1155843.0
2021-06-09,OostVlaanderen,5654,116,81.0,Flanders,14.0,74.0,35.0,17.0,3.0,6.0,10.0,VOV,1200945.0
2021-06-09,Luxembourg,922,19,17.0,Wallonia,3.0,2.0,1.0,1.0,0.0,0.0,0.0,WLX,286752.0
2021-06-09,Limburg,2807,53,49.0,Flanders,7.0,34.0,13.0,7.0,1.0,3.0,5.0,VLI,877370.0
2021-06-09,Hainaut,4158,128,89.0,Wallonia,14.0,201.0,69.0,47.0,13.0,17.0,19.0,WHT,1346840.0
2021-06-09,Brussels,6493,170,146.0,Brussels,15.0,154.0,58.0,44.0,8.0,8.0,8.0,BRU,1218255.0
2021-06-09,BrabantWallon,1688,52,31.0,Wallonia,2.0,15.0,3.0,0.0,0.0,4.0,3.0,WBR,406019.0
2021-06-09,Antwerpen,6986,153,162.0,Flanders,14.0,130.0,43.0,21.0,6.0,11.0,19.0,VAN,1869730.0
2021-06-09,Liège,3890,128,91.0,Wallonia,12.0,104.0,25.0,13.0,1.0,8.0,14.0,WLG,1109800.0
2021-06-10,WestVlaanderen,4145,73,51.0,Flanders,11.0,51.0,22.0,12.0,2.0,3.0,11.0,VWV,1525255.0
2021-06-10,VlaamsBrabant,4361,85,65.0,Flanders,6.0,38.0,14.0,6.0,1.0,0.0,5.0,VBR,1155843.0
2021-06-10,OostVlaanderen,5135,92,89.0,Flanders,14.0,72.0,34.0,16.0,3.0,4.0,6.0,VOV,1200945.0
2021-06-10,Namur,1524,37,22.0,Wallonia,6.0,34.0,23.0,13.0,0.0,1.0,3.0,WNA,495832.0
2021-06-10,Luxembourg,873,17,11.0,Wallonia,3.0,2.0,1.0,1.0,0.0,0.0,0.0,WLX,286752.0
2021-06-10,Limburg,2839,70,51.0,Flanders,7.0,33.0,11.0,5.0,1.0,2.0,1.0,VLI,877370.0
2021-06-10,Hainaut,4289,128,111.0,Wallonia,14.0,191.0,66.0,45.0,12.0,9.0,14.0,WHT,1346840.0
2021-06-10,Brussels,6103,158,122.0,Brussels,15.0,154.0,58.0,40.0,7.0,12.0,19.0,BRU,1218255.0
2021-06-10,BrabantWallon,1590,31,32.0,Wallonia,2.0,15.0,3.0,0.0,0.0,2.0,1.0,WBR,406019.0
2021-06-10,Antwerpen,7093,159,114.0,Flanders,14.0,124.0,43.0,25.0,6.0,8.0,17.0,VAN,1869730.0
2021-06-10,Liège,3759,97,74.0,Wallonia,12.0,103.0,27.0,16.0,1.0,7.0,7.0,WLG,1109800.0
2021-06-11,WestVlaanderen,4504,79,52.0,Flanders,11.0,57.0,23.0,10.0,2.0,9.0,4.0,VWV,1525255.0
2021-06-11,VlaamsBrabant,4366,81,70.0,Flanders,6.0,41.0,12.0,4.0,1.0,6.0,2.0,VBR,1155843.0
2021-06-11,OostVlaanderen,5544,109,90.0,Flanders,14.0,68.0,31.0,17.0,3.0,3.0,6.0,VOV,1200945.0
2021-06-11,Namur,1535,33,26.0,Wallonia,6.0,35.0,23.0,12.0,0.0,1.0,0.0,WNA,495832.0
2021-06-11,Luxembourg,753,14,15.0,Wallonia,3.0,3.0,1.0,1.0,0.0,1.0,0.0,WLX,286752.0
2021-06-11,Liège,3592,97,71.0,Wallonia,12.0,88.0,27.0,14.0,1.0,0.0,12.0,WLG,1109800.0
2021-06-11,Hainaut,4035,125,96.0,Wallonia,14.0,184.0,69.0,49.0,13.0,9.0,18.0,WHT,1346840.0
2021-06-11,Brussels,6339,171,124.0,Brussels,15.0,150.0,60.0,40.0,7.0,7.0,16.0,BRU,1218255.0
2021-06-11,BrabantWallon,1842,40,26.0,Wallonia,2.0,13.0,4.0,1.0,0.0,1.0,2.0,WBR,406019.0
2021-06-11,Antwerpen,7012,166,124.0,Flanders,14.0,109.0,41.0,21.0,6.0,8.0,15.0,VAN,1869730.0
2021-06-11,Limburg,2742,68,53.0,Flanders,7.0,22.0,9.0,4.0,1.0,2.0,13.0,VLI,877370.0
2021-06-12,Namur,703,17,12.0,Wallonia,6.0,33.0,22.0,11.0,0.0,0.0,3.0,WNA,495832.0
2021-06-12,WestVlaanderen,3457,60,34.0,Flanders,11.0,54.0,18.0,11.0,2.0,3.0,7.0,VWV,1525255.0
2021-06-12,VlaamsBrabant,3501,66,36.0,Flanders,6.0,37.0,13.0,4.0,1.0,2.0,5.0,VBR,1155843.0
2021-06-12,OostVlaanderen,4520,82,34.0,Flanders,14.0,60.0,31.0,14.0,3.0,3.0,9.0,VOV,1200945.0
2021-06-12,Luxembourg,571,10,7.0,Wallonia,3.0,5.0,2.0,1.0,0.0,2.0,0.0,WLX,286752.0
2021-06-12,Liège,2849,74,49.0,Wallonia,12.0,80.0,25.0,14.0,1.0,3.0,11.0,WLG,1109800.0
2021-06-12,Limburg,2117,46,24.0,Flanders,7.0,20.0,7.0,2.0,1.0,3.0,4.0,VLI,877370.0
2021-06-12,Hainaut,2904,91,38.0,Wallonia,14.0,170.0,59.0,45.0,13.0,9.0,15.0,WHT,1346840.0
2021-06-12,Brussels,4818,108,67.0,Brussels,15.0,146.0,60.0,38.0,7.0,10.0,12.0,BRU,1218255.0
2021-06-12,BrabantWallon,1389,25,12.0,Wallonia,2.0,8.0,4.0,1.0,0.0,0.0,5.0,WBR,406019.0
2021-06-12,Antwerpen,5911,100,56.0,Flanders,14.0,108.0,44.0,21.0,6.0,10.0,16.0,VAN,1869730.0
2021-06-13,WestVlaanderen,1800,28,12.0,Flanders,11.0,48.0,17.0,12.0,2.0,2.0,6.0,VWV,1525255.0
2021-06-13,VlaamsBrabant,1937,45,33.0,Flanders,6.0,38.0,13.0,4.0,1.0,1.0,1.0,VBR,1155843.0
2021-06-13,OostVlaanderen,2129,28,17.0,Flanders,14.0,62.0,30.0,13.0,3.0,4.0,3.0,VOV,1200945.0
2021-06-13,Namur,457,4,1.0,Wallonia,6.0,33.0,18.0,13.0,1.0,2.0,2.0,WNA,495832.0
2021-06-13,Luxembourg,383,5,2.0,Wallonia,3.0,5.0,2.0,1.0,0.0,0.0,0.0,WLX,286752.0
2021-06-13,Limburg,1552,22,18.0,Flanders,7.0,22.0,7.0,4.0,1.0,2.0,1.0,VLI,877370.0
2021-06-13,Hainaut,1310,36,22.0,Wallonia,14.0,164.0,59.0,41.0,14.0,3.0,7.0,WHT,1346840.0
2021-06-13,Brussels,2937,62,39.0,Brussels,15.0,135.0,58.0,38.0,7.0,5.0,17.0,BRU,1218255.0
2021-06-13,BrabantWallon,554,14,3.0,Wallonia,2.0,7.0,4.0,2.0,0.0,0.0,1.0,WBR,406019.0
2021-06-13,Antwerpen,3662,55,42.0,Flanders,14.0,108.0,42.0,20.0,6.0,3.0,6.0,VAN,1869730.0
2021-06-13,Liège,858,22,10.0,Wallonia,12.0,80.0,24.0,14.0,1.0,3.0,1.0,WLG,1109800.0
2021-06-14,WestVlaanderen,4760,67,56.0,Flanders,11.0,53.0,20.0,12.0,2.0,4.0,1.0,VWV,1525255.0
2021-06-14,VlaamsBrabant,4316,64,68.0,Flanders,6.0,44.0,13.0,5.0,1.0,4.0,0.0,VBR,1155843.0
2021-06-14,OostVlaanderen,5360,66,95.0,Flanders,14.0,62.0,26.0,10.0,3.0,2.0,4.0,VOV,1200945.0
2021-06-14,Namur,1339,13,18.0,Wallonia,6.0,34.0,20.0,12.0,1.0,1.0,1.0,WNA,495832.0
2021-06-14,Luxembourg,690,5,6.0,Wallonia,3.0,4.0,2.0,1.0,0.0,0.0,0.0,WLX,286752.0
2021-06-14,Liège,3714,83,86.0,Wallonia,12.0,82.0,23.0,14.0,1.0,2.0,1.0,WLG,1109800.0
2021-06-14,Hainaut,3976,75,92.0,Wallonia,14.0,170.0,60.0,42.0,8.0,10.0,2.0,WHT,1346840.0
2021-06-14,Brussels,6649,102,103.0,Brussels,15.0,135.0,59.0,38.0,7.0,5.0,6.0,BRU,1218255.0
2021-06-14,BrabantWallon,1533,14,35.0,Wallonia,2.0,8.0,3.0,1.0,0.0,2.0,0.0,WBR,406019.0
2021-06-14,Antwerpen,6272,77,104.0,Flanders,14.0,109.0,43.0,19.0,6.0,7.0,5.0,VAN,1869730.0
2021-06-14,Limburg,3257,63,44.0,Flanders,7.0,22.0,7.0,2.0,1.0,3.0,2.0,VLI,877370.0
2021-06-15,Namur,1317,25,12.0,Wallonia,6.0,30.0,17.0,12.0,1.0,2.0,5.0,WNA,495832.0
2021-06-15,WestVlaanderen,4539,65,36.0,Flanders,11.0,39.0,17.0,12.0,3.0,1.0,14.0,VWV,1525255.0
2021-06-15,VlaamsBrabant,4774,67,41.0,Flanders,6.0,41.0,11.0,4.0,1.0,2.0,4.0,VBR,1155843.0
2021-06-15,OostVlaanderen,5809,94,67.0,Flanders,14.0,57.0,21.0,10.0,2.0,2.0,9.0,VOV,1200945.0
2021-06-15,Luxembourg,816,9,4.0,Wallonia,3.0,6.0,3.0,1.0,0.0,0.0,0.0,WLX,286752.0
2021-06-15,Limburg,2958,49,43.0,Flanders,7.0,16.0,5.0,2.0,1.0,1.0,5.0,VLI,877370.0
2021-06-15,Hainaut,4296,120,75.0,Wallonia,14.0,148.0,61.0,41.0,11.0,11.0,29.0,WHT,1346840.0
2021-06-15,Brussels,6827,116,70.0,Brussels,15.0,124.0,57.0,35.0,7.0,8.0,21.0,BRU,1218255.0
2021-06-15,BrabantWallon,1904,47,14.0,Wallonia,2.0,9.0,3.0,1.0,0.0,1.0,1.0,WBR,406019.0
2021-06-15,Antwerpen,7743,118,81.0,Flanders,14.0,102.0,42.0,22.0,6.0,9.0,15.0,VAN,1869730.0
2021-06-15,Liège,4202,99,67.0,Wallonia,12.0,79.0,19.0,12.0,1.0,8.0,9.0,WLG,1109800.0
2021-06-16,WestVlaanderen,4376,44,32.0,Flanders,11.0,33.0,14.0,11.0,2.0,3.0,9.0,VWV,1525255.0
2021-06-16,VlaamsBrabant,4688,60,42.0,Flanders,6.0,40.0,12.0,4.0,1.0,1.0,2.0,VBR,1155843.0
2021-06-16,OostVlaanderen,5737,75,38.0,Flanders,14.0,50.0,21.0,8.0,2.0,3.0,11.0,VOV,1200945.0
2021-06-16,Namur,1311,14,15.0,Wallonia,6.0,29.0,16.0,12.0,1.0,1.0,2.0,WNA,495832.0
2021-06-16,Luxembourg,752,5,4.0,Wallonia,3.0,6.0,3.0,1.0,0.0,0.0,0.0,WLX,286752.0
2021-06-16,Limburg,2637,41,16.0,Flanders,7.0,13.0,5.0,2.0,1.0,2.0,5.0,VLI,877370.0
2021-06-16,Hainaut,4238,76,64.0,Wallonia,14.0,133.0,60.0,41.0,9.0,4.0,13.0,WHT,1346840.0
2021-06-16,Brussels,6477,93,65.0,Brussels,15.0,121.0,59.0,34.0,8.0,5.0,12.0,BRU,1218255.0
2021-06-16,BrabantWallon,1709,33,24.0,Wallonia,2.0,9.0,2.0,1.0,0.0,1.0,1.0,WBR,406019.0
2021-06-16,Antwerpen,6496,88,60.0,Flanders,14.0,87.0,33.0,16.0,6.0,4.0,20.0,VAN,1869730.0
2021-06-16,Liège,3443,75,47.0,Wallonia,12.0,71.0,22.0,11.0,1.0,3.0,10.0,WLG,1109800.0
2021-06-17,WestVlaanderen,3958,49,21.0,Flanders,11.0,29.0,12.0,10.0,2.0,3.0,3.0,VWV,1525255.0
2021-06-17,VlaamsBrabant,4396,54,45.0,Flanders,6.0,40.0,13.0,4.0,1.0,1.0,1.0,VBR,1155843.0
2021-06-17,OostVlaanderen,5152,55,46.0,Flanders,14.0,50.0,19.0,7.0,2.0,5.0,7.0,VOV,1200945.0
2021-06-17,Namur,1653,30,18.0,Wallonia,6.0,24.0,14.0,11.0,1.0,0.0,3.0,WNA,495832.0
2021-06-17,Luxembourg,721,7,2.0,Wallonia,3.0,4.0,2.0,0.0,0.0,1.0,0.0,WLX,286752.0
2021-06-17,Liège,4078,58,46.0,Wallonia,12.0,69.0,20.0,12.0,1.0,6.0,7.0,WLG,1109800.0
2021-06-17,Hainaut,3900,71,48.0,Wallonia,14.0,121.0,56.0,39.0,10.0,3.0,11.0,WHT,1346840.0
2021-06-17,Brussels,7056,123,99.0,Brussels,15.0,119.0,61.0,34.0,8.0,9.0,12.0,BRU,1218255.0
2021-06-17,BrabantWallon,1811,24,17.0,Wallonia,2.0,8.0,2.0,1.0,0.0,0.0,1.0,WBR,406019.0
2021-06-17,Antwerpen,6344,80,72.0,Flanders,14.0,74.0,30.0,15.0,6.0,2.0,15.0,VAN,1869730.0
2021-06-17,Limburg,2454,19,19.0,Flanders,7.0,14.0,5.0,3.0,1.0,3.0,6.0,VLI,877370.0
2021-06-18,Namur,1384,12,13.0,Wallonia,6.0,22.0,13.0,11.0,1.0,1.0,3.0,WNA,495832.0
2021-06-18,WestVlaanderen,4533,39,25.0,Flanders,11.0,28.0,11.0,10.0,2.0,8.0,0.0,VWV,1525255.0
2021-06-18,VlaamsBrabant,4897,35,26.0,Flanders,6.0,40.0,11.0,3.0,1.0,2.0,2.0,VBR,1155843.0
2021-06-18,OostVlaanderen,5483,66,44.0,Flanders,14.0,41.0,17.0,7.0,2.0,0.0,9.0,VOV,1200945.0
2021-06-18,Luxembourg,769,5,2.0,Wallonia,3.0,4.0,2.0,0.0,0.0,0.0,0.0,WLX,286752.0
2021-06-18,Limburg,2595,41,26.0,Flanders,7.0,12.0,4.0,2.0,1.0,3.0,4.0,VLI,877370.0
2021-06-18,Antwerpen,6657,83,91.0,Flanders,14.0,70.0,28.0,15.0,6.0,3.0,7.0,VAN,1869730.0
2021-06-18,BrabantWallon,1870,16,12.0,Wallonia,2.0,8.0,2.0,1.0,0.0,1.0,1.0,WBR,406019.0
2021-06-18,Liège,3940,63,45.0,Wallonia,12.0,50.0,13.0,8.0,1.0,0.0,9.0,WLG,1109800.0
2021-06-18,Hainaut,4046,62,57.0,Wallonia,14.0,108.0,53.0,38.0,11.0,4.0,13.0,WHT,1346840.0
2021-06-18,Brussels,7617,95,66.0,Brussels,15.0,109.0,58.0,33.0,8.0,7.0,17.0,BRU,1218255.0
2021-06-19,WestVlaanderen,3272,27,18.0,Flanders,11.0,23.0,11.0,10.0,2.0,0.0,5.0,VWV,1525255.0
2021-06-19,VlaamsBrabant,3174,29,17.0,Flanders,6.0,37.0,10.0,3.0,1.0,1.0,4.0,VBR,1155843.0
2021-06-19,OostVlaanderen,4242,48,29.0,Flanders,14.0,32.0,14.0,7.0,2.0,2.0,8.0,VOV,1200945.0
2021-06-19,Luxembourg,516,6,5.0,Wallonia,3.0,4.0,2.0,0.0,0.0,0.0,0.0,WLX,286752.0
2021-06-19,Namur,996,9,3.0,Wallonia,6.0,20.0,13.0,11.0,1.0,0.0,1.0,WNA,495832.0
2021-06-19,Limburg,1738,25,18.0,Flanders,7.0,10.0,4.0,2.0,1.0,0.0,3.0,VLI,877370.0
2021-06-19,Hainaut,2765,48,18.0,Wallonia,14.0,110.0,53.0,37.0,10.0,14.0,6.0,WHT,1346840.0
2021-06-19,Brussels,4666,86,69.0,Brussels,15.0,102.0,54.0,30.0,8.0,6.0,14.0,BRU,1218255.0
2021-06-19,BrabantWallon,1069,19,14.0,Wallonia,2.0,7.0,2.0,1.0,0.0,0.0,2.0,WBR,406019.0
2021-06-19,Antwerpen,5862,97,46.0,Flanders,14.0,65.0,25.0,15.0,6.0,6.0,10.0,VAN,1869730.0
2021-06-19,Liège,2396,35,16.0,Wallonia,12.0,48.0,15.0,9.0,1.0,4.0,4.0,WLG,1109800.0
2021-06-20,WestVlaanderen,1763,22,3.0,Flanders,11.0,24.0,13.0,9.0,2.0,3.0,3.0,VWV,1525255.0
2021-06-20,VlaamsBrabant,2074,22,11.0,Flanders,6.0,37.0,11.0,3.0,1.0,1.0,0.0,VBR,1155843.0
2021-06-20,OostVlaanderen,2484,35,20.0,Flanders,14.0,31.0,14.0,7.0,2.0,2.0,2.0,VOV,1200945.0
2021-06-20,Namur,461,2,4.0,Wallonia,6.0,18.0,13.0,12.0,1.0,1.0,0.0,WNA,495832.0
2021-06-20,Luxembourg,450,3,3.0,Wallonia,3.0,4.0,2.0,0.0,0.0,0.0,0.0,WLX,286752.0
2021-06-20,Liège,1304,16,8.0,Wallonia,12.0,52.0,16.0,8.0,1.0,2.0,1.0,WLG,1109800.0
2021-06-20,Hainaut,1786,27,10.0,Wallonia,14.0,105.0,51.0,33.0,11.0,9.0,5.0,WHT,1346840.0
2021-06-20,Brussels,3968,67,28.0,Brussels,15.0,104.0,52.0,30.0,8.0,3.0,2.0,BRU,1218255.0
2021-06-20,BrabantWallon,860,16,6.0,Wallonia,2.0,7.0,2.0,1.0,0.0,0.0,0.0,WBR,406019.0
2021-06-20,Antwerpen,3336,30,28.0,Flanders,14.0,67.0,26.0,15.0,6.0,6.0,4.0,VAN,1869730.0
2021-06-20,Limburg,1455,22,15.0,Flanders,7.0,10.0,4.0,2.0,1.0,1.0,1.0,VLI,877370.0
2021-06-21,WestVlaanderen,4724,42,47.0,Flanders,11.0,28.0,14.0,9.0,2.0,4.0,0.0,VWV,1525255.0
2021-06-21,VlaamsBrabant,4167,43,54.0,Flanders,6.0,41.0,10.0,3.0,1.0,4.0,0.0,VBR,1155843.0
2021-06-21,OostVlaanderen,5261,64,75.0,Flanders,14.0,33.0,14.0,7.0,2.0,2.0,0.0,VOV,1200945.0
2021-06-21,Namur,1295,4,6.0,Wallonia,6.0,20.0,13.0,12.0,1.0,0.0,0.0,WNA,495832.0
2021-06-21,Luxembourg,749,4,2.0,Wallonia,3.0,5.0,2.0,0.0,0.0,0.0,0.0,WLX,286752.0
2021-06-21,Liège,3641,35,41.0,Wallonia,12.0,52.0,17.0,8.0,1.0,2.0,2.0,WLG,1109800.0
2021-06-21,Hainaut,3785,44,52.0,Wallonia,14.0,100.0,49.0,31.0,11.0,4.0,4.0,WHT,1346840.0
2021-06-21,Brussels,5410,61,78.0,Brussels,15.0,110.0,56.0,33.0,8.0,7.0,3.0,BRU,1218255.0
2021-06-21,BrabantWallon,1285,10,19.0,Wallonia,2.0,5.0,1.0,1.0,0.0,0.0,2.0,WBR,406019.0
2021-06-21,Antwerpen,5561,61,74.0,Flanders,14.0,66.0,26.0,13.0,6.0,3.0,3.0,VAN,1869730.0
2021-06-21,Limburg,2879,27,21.0,Flanders,7.0,11.0,4.0,2.0,1.0,1.0,0.0,VLI,877370.0
2021-06-22,Namur,1358,11,6.0,Wallonia,6.0,18.0,12.0,10.0,1.0,0.0,1.0,WNA,495832.0
2021-06-22,WestVlaanderen,4569,49,33.0,Flanders,11.0,25.0,10.0,8.0,2.0,1.0,4.0,VWV,1525255.0
2021-06-22,VlaamsBrabant,4731,52,32.0,Flanders,6.0,41.0,12.0,2.0,1.0,4.0,3.0,VBR,1155843.0
2021-06-22,OostVlaanderen,5891,81,51.0,Flanders,14.0,31.0,12.0,7.0,2.0,3.0,7.0,VOV,1200945.0
2021-06-22,Luxembourg,811,4,3.0,Wallonia,3.0,4.0,1.0,0.0,0.0,0.0,0.0,WLX,286752.0
2021-06-22,Limburg,2946,31,19.0,Flanders,7.0,10.0,3.0,1.0,1.0,1.0,2.0,VLI,877370.0
2021-06-22,Antwerpen,7322,81,55.0,Flanders,14.0,67.0,25.0,14.0,6.0,5.0,7.0,VAN,1869730.0
2021-06-22,BrabantWallon,2062,22,8.0,Wallonia,2.0,4.0,0.0,0.0,0.0,0.0,1.0,WBR,406019.0
2021-06-22,Liège,4340,57,29.0,Wallonia,12.0,51.0,14.0,8.0,1.0,2.0,2.0,WLG,1109800.0
2021-06-22,Hainaut,4450,68,44.0,Wallonia,14.0,90.0,43.0,30.0,11.0,1.0,8.0,WHT,1346840.0
2021-06-22,Brussels,6736,94,64.0,Brussels,15.0,109.0,52.0,32.0,8.0,7.0,10.0,BRU,1218255.0
2021-06-23,WestVlaanderen,4062,37,26.0,Flanders,11.0,23.0,11.0,7.0,2.0,3.0,5.0,VWV,1525255.0
2021-06-23,VlaamsBrabant,5132,45,30.0,Flanders,6.0,41.0,12.0,3.0,1.0,0.0,0.0,VBR,1155843.0
2021-06-23,OostVlaanderen,5226,55,54.0,Flanders,14.0,32.0,12.0,7.0,2.0,2.0,3.0,VOV,1200945.0
2021-06-23,Luxembourg,992,1,1.0,Wallonia,3.0,4.0,0.0,0.0,0.0,0.0,0.0,WLX,286752.0
2021-06-23,Namur,1519,7,11.0,Wallonia,6.0,18.0,12.0,10.0,1.0,0.0,0.0,WNA,495832.0
2021-06-23,Limburg,2655,21,26.0,Flanders,7.0,13.0,4.0,2.0,1.0,3.0,1.0,VLI,877370.0
2021-06-23,Hainaut,4975,52,44.0,Wallonia,14.0,91.0,41.0,29.0,9.0,8.0,6.0,WHT,1346840.0
2021-06-23,Brussels,7238,85,76.0,Brussels,15.0,101.0,51.0,32.0,8.0,6.0,12.0,BRU,1218255.0
2021-06-23,BrabantWallon,2089,11,12.0,Wallonia,2.0,4.0,0.0,0.0,0.0,2.0,2.0,WBR,406019.0
2021-06-23,Antwerpen,6609,79,72.0,Flanders,14.0,61.0,23.0,12.0,5.0,2.0,8.0,VAN,1869730.0
2021-06-23,Liège,4302,54,31.0,Wallonia,12.0,51.0,17.0,9.0,1.0,3.0,3.0,WLG,1109800.0
2021-06-24,Namur,1928,21,12.0,Wallonia,6.0,14.0,10.0,9.0,1.0,0.0,1.0,WNA,495832.0
2021-06-24,WestVlaanderen,4511,22,15.0,Flanders,11.0,19.0,12.0,8.0,2.0,0.0,3.0,VWV,1525255.0
2021-06-24,VlaamsBrabant,5540,41,34.0,Flanders,6.0,41.0,12.0,3.0,1.0,1.0,2.0,VBR,1155843.0
2021-06-24,OostVlaanderen,5746,57,30.0,Flanders,14.0,30.0,10.0,7.0,2.0,3.0,6.0,VOV,1200945.0
2021-06-24,Luxembourg,924,7,8.0,Wallonia,3.0,4.0,0.0,0.0,0.0,0.0,0.0,WLX,286752.0
2021-06-24,BrabantWallon,2509,20,8.0,Wallonia,2.0,3.0,0.0,0.0,0.0,0.0,1.0,WBR,406019.0
2021-06-24,Limburg,2756,36,15.0,Flanders,7.0,14.0,5.0,2.0,1.0,1.0,0.0,VLI,877370.0
2021-06-24,Hainaut,5134,60,45.0,Wallonia,14.0,94.0,41.0,31.0,9.0,10.0,3.0,WHT,1346840.0
2021-06-24,Brussels,8759,116,73.0,Brussels,15.0,97.0,50.0,30.0,8.0,7.0,13.0,BRU,1218255.0
2021-06-24,Antwerpen,7187,80,52.0,Flanders,14.0,59.0,21.0,10.0,5.0,5.0,5.0,VAN,1869730.0
2021-06-24,Liège,4668,33,34.0,Wallonia,12.0,47.0,14.0,9.0,1.0,3.0,7.0,WLG,1109800.0
2021-06-25,OostVlaanderen,5949,52,43.0,Flanders,14.0,32.0,10.0,8.0,1.0,5.0,4.0,VOV,1200945.0
2021-06-25,WestVlaanderen,4429,43,34.0,Flanders,11.0,19.0,11.0,9.0,2.0,2.0,2.0,VWV,1525255.0
2021-06-25,VlaamsBrabant,5030,48,47.0,Flanders,6.0,36.0,10.0,2.0,0.0,0.0,4.0,VBR,1155843.0
2021-06-25,Luxembourg,835,6,5.0,Wallonia,3.0,2.0,0.0,0.0,0.0,0.0,0.0,WLX,286752.0
2021-06-25,Namur,1601,15,13.0,Wallonia,6.0,12.0,9.0,8.0,1.0,0.0,1.0,WNA,495832.0
2021-06-25,Limburg,2748,16,11.0,Flanders,7.0,15.0,4.0,2.0,1.0,2.0,1.0,VLI,877370.0
2021-06-25,Liège,5207,56,27.0,Wallonia,12.0,42.0,13.0,6.0,1.0,0.0,4.0,WLG,1109800.0
2021-06-25,Hainaut,4632,64,37.0,Wallonia,14.0,83.0,38.0,30.0,7.0,1.0,7.0,WHT,1346840.0
2021-06-25,Brussels,7974,99,80.0,Brussels,15.0,86.0,42.0,26.0,6.0,1.0,7.0,BRU,1218255.0
2021-06-25,BrabantWallon,2152,15,16.0,Wallonia,2.0,3.0,0.0,0.0,0.0,0.0,0.0,WBR,406019.0
