,DATE,REGION,AGEGROUP,SEX,DEATHS
7091,2021-11-16,Flanders,65-74,M,1
7092,2021-11-16,Flanders,65-74,F,1
7093,2021-11-16,Flanders,75-84,M,3
7094,2021-11-16,Flanders,85+,M,2
7095,2021-11-16,Flanders,85+,F,4
7096,2021-11-16,Brussels,75-84,M,1
7097,2021-11-16,Brussels,85+,M,1
7098,2021-11-17,Wallonia,65-74,M,3
7099,2021-11-17,Wallonia,65-74,F,1
7100,2021-11-17,Wallonia,75-84,M,4
7101,2021-11-17,Wallonia,75-84,F,2
7102,2021-11-17,Wallonia,85+,M,3
7103,2021-11-17,Wallonia,85+,F,7
7104,2021-11-17,Flanders,45-64,M,2
7105,2021-11-17,Flanders,45-64,F,1
7106,2021-11-17,Flanders,65-74,M,3
7107,2021-11-17,Flanders,75-84,M,5
7108,2021-11-17,Flanders,75-84,F,4
7109,2021-11-17,Flanders,85+,M,4
7110,2021-11-17,Flanders,85+,F,1
7111,2021-11-17,Brussels,45-64,M,1
7112,2021-11-17,Brussels,85+,F,1
7113,2021-11-18,Wallonia,45-64,F,1
7114,2021-11-18,Wallonia,65-74,F,2
7115,2021-11-18,Wallonia,75-84,M,1
7116,2021-11-18,Wallonia,85+,M,1
7117,2021-11-18,Wallonia,85+,F,4
7118,2021-11-18,Flanders,45-64,M,4
7119,2021-11-18,Flanders,65-74,M,5
7120,2021-11-18,Flanders,65-74,F,3
7121,2021-11-18,Flanders,75-84,M,8
7122,2021-11-18,Flanders,85+,M,5
7123,2021-11-18,Flanders,85+,F,4
7124,2021-11-18,Brussels,0-24,M,1
7125,2021-11-18,Brussels,65-74,F,1
7126,2021-11-18,Brussels,75-84,F,3
7127,2021-11-19,Wallonia,65-74,M,3
7128,2021-11-19,Wallonia,65-74,F,1
7129,2021-11-19,Wallonia,75-84,F,1
7130,2021-11-19,Wallonia,85+,M,3
7131,2021-11-19,Wallonia,85+,F,1
7132,2021-11-19,Flanders,45-64,M,1
7133,2021-11-19,Flanders,65-74,M,3
7134,2021-11-19,Flanders,65-74,F,3
7135,2021-11-19,Flanders,75-84,M,5
7136,2021-11-19,Flanders,75-84,F,2
7137,2021-11-19,Flanders,85+,M,3
7138,2021-11-19,Flanders,85+,F,3
7139,2021-11-19,Brussels,65-74,F,1
7140,2021-11-19,Brussels,85+,M,1
7141,2021-11-19,Brussels,85+,F,2
7142,2021-11-20,Wallonia,45-64,M,2
7143,2021-11-20,Wallonia,65-74,M,1
7144,2021-11-20,Wallonia,65-74,F,1
7145,2021-11-20,Wallonia,75-84,M,4
7146,2021-11-20,Wallonia,75-84,F,1
7147,2021-11-20,Wallonia,85+,M,1
7148,2021-11-20,Wallonia,85+,F,5
7149,2021-11-20,Flanders,45-64,M,1
7150,2021-11-20,Flanders,65-74,M,4
7151,2021-11-20,Flanders,75-84,M,4
7152,2021-11-20,Flanders,85+,M,6
7153,2021-11-20,Flanders,85+,F,1
7154,2021-11-20,Brussels,65-74,M,1
7155,2021-11-20,Brussels,65-74,F,1
7156,2021-11-20,Brussels,75-84,M,1
7157,2021-11-20,Brussels,85+,F,2
7158,2021-11-21,Wallonia,45-64,F,3
7159,2021-11-21,Wallonia,65-74,F,1
7160,2021-11-21,Wallonia,75-84,M,4
7161,2021-11-21,Wallonia,75-84,F,4
7162,2021-11-21,Wallonia,85+,F,3
7163,2021-11-21,Flanders,25-44,M,1
7164,2021-11-21,Flanders,45-64,M,2
7165,2021-11-21,Flanders,45-64,F,1
7166,2021-11-21,Flanders,65-74,M,2
7167,2021-11-21,Flanders,75-84,M,5
7168,2021-11-21,Flanders,75-84,F,3
7169,2021-11-21,Flanders,85+,M,2
7170,2021-11-21,Flanders,85+,F,1
7171,2021-11-21,Brussels,65-74,M,1
7172,2021-11-21,Brussels,65-74,F,1
7173,2021-11-21,Brussels,85+,M,1
7174,2021-11-21,Brussels,85+,F,1
7175,2021-11-22,Wallonia,45-64,F,5
7176,2021-11-22,Wallonia,65-74,M,2
7177,2021-11-22,Wallonia,65-74,F,2
7178,2021-11-22,Wallonia,75-84,M,2
7179,2021-11-22,Wallonia,75-84,F,2
7180,2021-11-22,Wallonia,85+,M,2
7181,2021-11-22,Wallonia,85+,F,2
7182,2021-11-22,Flanders,45-64,M,1
7183,2021-11-22,Flanders,65-74,M,2
7184,2021-11-22,Flanders,75-84,M,5
7185,2021-11-22,Flanders,75-84,F,3
7186,2021-11-22,Flanders,85+,M,1
7187,2021-11-22,Flanders,85+,F,2
7188,2021-11-22,Brussels,45-64,F,1
7189,2021-11-22,Brussels,65-74,M,1
7190,2021-11-22,Brussels,75-84,F,1
7191,2021-11-22,Brussels,85+,M,1
7192,2021-11-23,Wallonia,25-44,M,1
7193,2021-11-23,Wallonia,45-64,M,3
7194,2021-11-23,Wallonia,65-74,M,1
7195,2021-11-23,Wallonia,65-74,F,2
7196,2021-11-23,Wallonia,75-84,M,3
7197,2021-11-23,Wallonia,75-84,F,2
7198,2021-11-23,Wallonia,85+,M,2
7199,2021-11-23,Wallonia,85+,F,2
7200,2021-11-23,Flanders,65-74,M,1
7201,2021-11-23,Flanders,65-74,F,2
7202,2021-11-23,Flanders,75-84,M,11
7203,2021-11-23,Flanders,75-84,F,1
7204,2021-11-23,Flanders,85+,M,2
7205,2021-11-23,Flanders,85+,F,3
7206,2021-11-23,Brussels,25-44,M,1
7207,2021-11-23,Brussels,65-74,M,1
7208,2021-11-24,Wallonia,45-64,F,1
7209,2021-11-24,Wallonia,65-74,M,3
7210,2021-11-24,Wallonia,65-74,F,1
7211,2021-11-24,Wallonia,75-84,M,2
7212,2021-11-24,Wallonia,75-84,F,1
7213,2021-11-24,Wallonia,85+,F,3
7214,2021-11-24,Flanders,25-44,F,1
7215,2021-11-24,Flanders,45-64,M,3
7216,2021-11-24,Flanders,45-64,F,1
7217,2021-11-24,Flanders,65-74,M,3
7218,2021-11-24,Flanders,65-74,F,5
7219,2021-11-24,Flanders,75-84,M,7
7220,2021-11-24,Flanders,75-84,F,4
7221,2021-11-24,Flanders,85+,M,5
7222,2021-11-24,Flanders,85+,F,3
7223,2021-11-24,Brussels,45-64,M,1
7224,2021-11-24,Brussels,65-74,M,1
7225,2021-11-24,Brussels,85+,M,3
7226,2021-11-24,Brussels,85+,F,1
7227,2021-11-25,Wallonia,45-64,M,1
7228,2021-11-25,Wallonia,65-74,M,2
7229,2021-11-25,Wallonia,65-74,F,1
7230,2021-11-25,Wallonia,75-84,M,1
7231,2021-11-25,Wallonia,75-84,F,3
7232,2021-11-25,Wallonia,85+,M,4
7233,2021-11-25,Wallonia,85+,F,1
7234,2021-11-25,Flanders,45-64,M,1
7235,2021-11-25,Flanders,45-64,F,1
7236,2021-11-25,Flanders,65-74,M,3
7237,2021-11-25,Flanders,65-74,F,2
7238,2021-11-25,Flanders,75-84,M,12
7239,2021-11-25,Flanders,75-84,F,4
7240,2021-11-25,Flanders,85+,M,3
7241,2021-11-25,Flanders,85+,F,3
7242,2021-11-25,Brussels,75-84,M,1
7243,2021-11-25,Brussels,75-84,F,1
7244,2021-11-26,Wallonia,25-44,M,1
7245,2021-11-26,Wallonia,45-64,M,1
7246,2021-11-26,Wallonia,65-74,M,2
7247,2021-11-26,Wallonia,65-74,F,1
7248,2021-11-26,Wallonia,75-84,M,4
7249,2021-11-26,Wallonia,75-84,F,2
7250,2021-11-26,Wallonia,85+,M,1
7251,2021-11-26,Wallonia,85+,F,1
7252,2021-11-26,Flanders,45-64,F,1
7253,2021-11-26,Flanders,65-74,M,3
7254,2021-11-26,Flanders,65-74,F,5
7255,2021-11-26,Flanders,75-84,M,9
7256,2021-11-26,Flanders,75-84,F,1
7257,2021-11-26,Flanders,85+,M,1
7258,2021-11-26,Flanders,85+,F,3
7259,2021-11-26,Brussels,25-44,F,1
7260,2021-11-26,Brussels,65-74,M,1
7261,2021-11-26,Brussels,75-84,M,1
7262,2021-11-26,Brussels,75-84,F,1
7263,2021-11-27,Wallonia,45-64,M,3
7264,2021-11-27,Wallonia,45-64,F,1
7265,2021-11-27,Wallonia,65-74,M,1
7266,2021-11-27,Wallonia,65-74,F,1
7267,2021-11-27,Wallonia,75-84,M,5
7268,2021-11-27,Wallonia,75-84,F,4
7269,2021-11-27,Wallonia,85+,M,3
7270,2021-11-27,Wallonia,85+,F,1
7271,2021-11-27,Flanders,45-64,M,2
7272,2021-11-27,Flanders,45-64,F,1
7273,2021-11-27,Flanders,65-74,F,3
7274,2021-11-27,Flanders,75-84,M,6
7275,2021-11-27,Flanders,75-84,F,2
7276,2021-11-27,Flanders,85+,M,6
7277,2021-11-27,Flanders,85+,F,4
7278,2021-11-27,Brussels,65-74,F,1
7279,2021-11-27,Brussels,75-84,F,1
7280,2021-11-27,Brussels,85+,M,1
7281,2021-11-27,Brussels,85+,F,2
7282,2021-11-28,Wallonia,45-64,M,2
7283,2021-11-28,Wallonia,65-74,M,1
7284,2021-11-28,Wallonia,65-74,F,3
7285,2021-11-28,Wallonia,75-84,M,4
7286,2021-11-28,Wallonia,75-84,F,1
7287,2021-11-28,Wallonia,85+,M,2
7288,2021-11-28,Wallonia,85+,F,1
7289,2021-11-28,Flanders,65-74,M,5
7290,2021-11-28,Flanders,65-74,F,2
7291,2021-11-28,Flanders,75-84,M,8
7292,2021-11-28,Flanders,75-84,F,4
7293,2021-11-28,Flanders,85+,M,4
7294,2021-11-28,Flanders,85+,F,4
7295,2021-11-28,Brussels,65-74,M,1
7296,2021-11-28,Brussels,75-84,M,1
7297,2021-11-28,Brussels,85+,M,2
7298,2021-11-28,Brussels,85+,F,2
7299,2021-11-29,Wallonia,45-64,M,2
7300,2021-11-29,Wallonia,45-64,F,1
7301,2021-11-29,Wallonia,65-74,M,2
7302,2021-11-29,Wallonia,65-74,F,2
7303,2021-11-29,Wallonia,75-84,M,2
7304,2021-11-29,Wallonia,75-84,F,2
7305,2021-11-29,Wallonia,85+,M,2
7306,2021-11-29,Wallonia,85+,F,1
7307,2021-11-29,Flanders,45-64,M,1
7308,2021-11-29,Flanders,45-64,F,3
7309,2021-11-29,Flanders,65-74,M,4
7310,2021-11-29,Flanders,65-74,F,1
7311,2021-11-29,Flanders,75-84,M,10
7312,2021-11-29,Flanders,75-84,F,2
7313,2021-11-29,Flanders,85+,M,5
7314,2021-11-29,Flanders,85+,F,4
7315,2021-11-29,Brussels,75-84,F,1
7316,2021-11-30,Wallonia,25-44,M,1
7317,2021-11-30,Wallonia,25-44,F,1
7318,2021-11-30,Wallonia,45-64,M,3
7319,2021-11-30,Wallonia,65-74,M,2
7320,2021-11-30,Wallonia,65-74,F,1
7321,2021-11-30,Wallonia,75-84,M,6
7322,2021-11-30,Wallonia,75-84,F,1
7323,2021-11-30,Wallonia,85+,M,3
7324,2021-11-30,Wallonia,85+,F,3
7325,2021-11-30,Flanders,45-64,M,1
7326,2021-11-30,Flanders,65-74,M,5
7327,2021-11-30,Flanders,65-74,F,4
7328,2021-11-30,Flanders,75-84,M,11
7329,2021-11-30,Flanders,75-84,F,5
7330,2021-11-30,Flanders,85+,M,5
7331,2021-11-30,Flanders,85+,F,7
7332,2021-11-30,Brussels,75-84,M,1
7333,2021-11-30,Brussels,85+,F,1
7334,2021-12-01,Wallonia,45-64,M,1
7335,2021-12-01,Wallonia,45-64,F,1
7336,2021-12-01,Wallonia,65-74,M,1
7337,2021-12-01,Wallonia,65-74,F,2
7338,2021-12-01,Wallonia,75-84,M,2
7339,2021-12-01,Wallonia,75-84,F,1
7340,2021-12-01,Wallonia,85+,M,1
7341,2021-12-01,Wallonia,85+,F,2
7342,2021-12-01,Flanders,25-44,M,1
7343,2021-12-01,Flanders,65-74,M,2
7344,2021-12-01,Flanders,65-74,F,1
7345,2021-12-01,Flanders,75-84,M,7
7346,2021-12-01,Flanders,75-84,F,3
7347,2021-12-01,Flanders,85+,M,3
7348,2021-12-01,Flanders,85+,F,8
7349,2021-12-01,Brussels,75-84,M,2
7350,2021-12-01,Brussels,75-84,F,1
7351,2021-12-01,Brussels,85+,M,3
7352,2021-12-01,Brussels,85+,F,1
7353,2021-12-02,Wallonia,45-64,M,4
7354,2021-12-02,Wallonia,45-64,F,2
7355,2021-12-02,Wallonia,65-74,M,3
7356,2021-12-02,Wallonia,75-84,M,3
7357,2021-12-02,Wallonia,75-84,F,1
7358,2021-12-02,Wallonia,85+,M,3
7359,2021-12-02,Wallonia,85+,F,3
7360,2021-12-02,Flanders,45-64,M,1
7361,2021-12-02,Flanders,45-64,F,1
7362,2021-12-02,Flanders,65-74,M,3
7363,2021-12-02,Flanders,75-84,M,10
7364,2021-12-02,Flanders,75-84,F,4
7365,2021-12-02,Flanders,85+,M,5
7366,2021-12-02,Flanders,85+,F,5
7367,2021-12-02,Brussels,45-64,M,1
7368,2021-12-02,Brussels,65-74,M,2
7369,2021-12-02,Brussels,85+,F,2
7370,2021-12-03,Wallonia,45-64,M,1
7371,2021-12-03,Wallonia,45-64,F,2
7372,2021-12-03,Wallonia,65-74,M,5
7373,2021-12-03,Wallonia,65-74,F,1
7374,2021-12-03,Wallonia,75-84,M,3
7375,2021-12-03,Wallonia,85+,M,2
7376,2021-12-03,Wallonia,85+,F,3
7377,2021-12-03,Flanders,25-44,M,2
7378,2021-12-03,Flanders,65-74,M,2
7379,2021-12-03,Flanders,65-74,F,1
7380,2021-12-03,Flanders,75-84,M,11
7381,2021-12-03,Flanders,75-84,F,3
7382,2021-12-03,Flanders,85+,M,3
7383,2021-12-03,Flanders,85+,F,5
7384,2021-12-03,Brussels,45-64,M,2
7385,2021-12-03,Brussels,65-74,M,1
7386,2021-12-03,Brussels,85+,M,1
7387,2021-12-04,Wallonia,45-64,F,3
7388,2021-12-04,Wallonia,65-74,M,1
7389,2021-12-04,Wallonia,65-74,F,4
7390,2021-12-04,Wallonia,75-84,M,2
7391,2021-12-04,Wallonia,75-84,F,2
7392,2021-12-04,Flanders,45-64,M,6
7393,2021-12-04,Flanders,65-74,M,4
7394,2021-12-04,Flanders,75-84,M,11
7395,2021-12-04,Flanders,75-84,F,1
7396,2021-12-04,Flanders,85+,M,3
7397,2021-12-04,Flanders,85+,F,4
7398,2021-12-04,Brussels,65-74,M,2
7399,2021-12-04,Brussels,85+,M,1
7400,2021-12-04,Brussels,85+,F,1
7401,2021-12-05,Wallonia,45-64,M,2
7402,2021-12-05,Wallonia,45-64,F,2
7403,2021-12-05,Wallonia,65-74,M,3
7404,2021-12-05,Wallonia,65-74,F,2
7405,2021-12-05,Wallonia,75-84,M,2
7406,2021-12-05,Wallonia,75-84,F,3
7407,2021-12-05,Wallonia,85+,M,1
7408,2021-12-05,Wallonia,85+,F,4
7409,2021-12-05,Flanders,45-64,M,2
7410,2021-12-05,Flanders,45-64,F,3
7411,2021-12-05,Flanders,65-74,M,6
7412,2021-12-05,Flanders,75-84,M,6
7413,2021-12-05,Flanders,75-84,F,5
7414,2021-12-05,Flanders,85+,M,6
7415,2021-12-05,Flanders,85+,F,2
7416,2021-12-05,Brussels,25-44,F,1
7417,2021-12-05,Brussels,45-64,M,2
7418,2021-12-05,Brussels,75-84,M,1
7419,2021-12-05,Brussels,75-84,F,4
7420,2021-12-06,Wallonia,45-64,M,2
7421,2021-12-06,Wallonia,65-74,M,3
7422,2021-12-06,Wallonia,65-74,F,2
7423,2021-12-06,Wallonia,75-84,F,3
7424,2021-12-06,Wallonia,85+,M,3
7425,2021-12-06,Flanders,45-64,M,1
7426,2021-12-06,Flanders,65-74,M,1
7427,2021-12-06,Flanders,65-74,F,1
7428,2021-12-06,Flanders,75-84,M,12
7429,2021-12-06,Flanders,75-84,F,3
7430,2021-12-06,Flanders,85+,M,5
7431,2021-12-06,Flanders,85+,F,2
7432,2021-12-06,Brussels,75-84,F,1
7433,2021-12-07,Wallonia,45-64,M,3
7434,2021-12-07,Wallonia,45-64,F,1
7435,2021-12-07,Wallonia,65-74,M,1
7436,2021-12-07,Wallonia,65-74,F,2
7437,2021-12-07,Wallonia,75-84,M,2
7438,2021-12-07,Wallonia,75-84,F,1
7439,2021-12-07,Wallonia,85+,M,5
7440,2021-12-07,Wallonia,85+,F,3
7441,2021-12-07,Flanders,45-64,M,1
7442,2021-12-07,Flanders,65-74,M,4
7443,2021-12-07,Flanders,65-74,F,2
7444,2021-12-07,Flanders,75-84,M,14
7445,2021-12-07,Flanders,85+,M,3
7446,2021-12-07,Flanders,85+,F,3
7447,2021-12-07,Brussels,45-64,M,1
7448,2021-12-07,Brussels,65-74,M,2
7449,2021-12-07,Brussels,75-84,M,1
7450,2021-12-08,Wallonia,45-64,M,2
7451,2021-12-08,Wallonia,45-64,F,2
7452,2021-12-08,Wallonia,65-74,M,5
7453,2021-12-08,Wallonia,65-74,F,2
7454,2021-12-08,Wallonia,75-84,M,3
7455,2021-12-08,Wallonia,75-84,F,1
7456,2021-12-08,Wallonia,85+,M,3
7457,2021-12-08,Wallonia,85+,F,1
7458,2021-12-08,Flanders,45-64,M,4
7459,2021-12-08,Flanders,65-74,M,4
7460,2021-12-08,Flanders,65-74,F,2
7461,2021-12-08,Flanders,75-84,M,7
7462,2021-12-08,Flanders,75-84,F,3
7463,2021-12-08,Flanders,85+,M,4
7464,2021-12-08,Flanders,85+,F,6
7465,2021-12-08,Brussels,65-74,F,1
7466,2021-12-08,Brussels,75-84,M,1
7467,2021-12-08,Brussels,75-84,F,1
7468,2021-12-08,Brussels,85+,M,1
7469,2021-12-08,Brussels,85+,F,2
7470,2021-12-09,Wallonia,45-64,M,1
7471,2021-12-09,Wallonia,65-74,M,1
7472,2021-12-09,Wallonia,75-84,M,2
7473,2021-12-09,Wallonia,75-84,F,1
7474,2021-12-09,Wallonia,85+,M,2
7475,2021-12-09,Flanders,45-64,M,1
7476,2021-12-09,Flanders,65-74,M,2
7477,2021-12-09,Flanders,65-74,F,2
7478,2021-12-09,Flanders,75-84,M,9
7479,2021-12-09,Flanders,75-84,F,3
7480,2021-12-09,Flanders,85+,M,3
7481,2021-12-09,Flanders,85+,F,4
7482,2021-12-09,Brussels,25-44,M,1
7483,2021-12-09,Brussels,65-74,M,1
7484,2021-12-09,Brussels,65-74,F,1
7485,2021-12-09,Brussels,75-84,M,1
7486,2021-12-10,Wallonia,45-64,M,4
7487,2021-12-10,Wallonia,65-74,M,2
7488,2021-12-10,Wallonia,65-74,F,2
7489,2021-12-10,Wallonia,75-84,M,3
7490,2021-12-10,Wallonia,75-84,F,2
7491,2021-12-10,Wallonia,85+,M,1
7492,2021-12-10,Wallonia,85+,F,4
7493,2021-12-10,Flanders,45-64,M,1
7494,2021-12-10,Flanders,45-64,F,1
7495,2021-12-10,Flanders,65-74,M,4
7496,2021-12-10,Flanders,75-84,M,5
7497,2021-12-10,Flanders,75-84,F,6
7498,2021-12-10,Flanders,85+,M,5
7499,2021-12-10,Flanders,85+,F,4
7500,2021-12-10,Brussels,45-64,M,1
7501,2021-12-10,Brussels,65-74,M,2
7502,2021-12-10,Brussels,75-84,M,1
7503,2021-12-11,Wallonia,45-64,F,1
7504,2021-12-11,Wallonia,65-74,M,2
7505,2021-12-11,Wallonia,65-74,F,1
7506,2021-12-11,Wallonia,75-84,M,2
7507,2021-12-11,Wallonia,75-84,F,4
7508,2021-12-11,Wallonia,85+,M,1
7509,2021-12-11,Wallonia,85+,F,1
7510,2021-12-11,Flanders,45-64,F,3
7511,2021-12-11,Flanders,65-74,M,3
7512,2021-12-11,Flanders,65-74,F,1
7513,2021-12-11,Flanders,75-84,M,9
7514,2021-12-11,Flanders,75-84,F,5
7515,2021-12-11,Flanders,85+,M,3
7516,2021-12-11,Flanders,85+,F,4
7517,2021-12-11,Brussels,25-44,M,1
7518,2021-12-11,Brussels,85+,M,1
7519,2021-12-11,Brussels,85+,F,3
7520,2021-12-12,Wallonia,45-64,M,2
7521,2021-12-12,Wallonia,45-64,F,3
7522,2021-12-12,Wallonia,65-74,M,2
7523,2021-12-12,Wallonia,65-74,F,1
7524,2021-12-12,Wallonia,75-84,M,2
7525,2021-12-12,Wallonia,75-84,F,3
7526,2021-12-12,Wallonia,85+,M,3
7527,2021-12-12,Wallonia,85+,F,1
7528,2021-12-12,Flanders,45-64,M,1
7529,2021-12-12,Flanders,65-74,M,2
7530,2021-12-12,Flanders,65-74,F,3
7531,2021-12-12,Flanders,75-84,M,5
7532,2021-12-12,Flanders,75-84,F,1
7533,2021-12-12,Flanders,85+,M,3
7534,2021-12-12,Flanders,85+,F,6
7535,2021-12-12,Brussels,25-44,M,1
7536,2021-12-12,Brussels,45-64,M,1
7537,2021-12-12,Brussels,45-64,F,1
7538,2021-12-12,Brussels,65-74,M,2
7539,2021-12-12,Brussels,85+,F,1
7540,2021-12-13,Wallonia,25-44,M,1
7541,2021-12-13,Wallonia,45-64,M,2
7542,2021-12-13,Wallonia,45-64,F,2
7543,2021-12-13,Wallonia,65-74,M,1
7544,2021-12-13,Wallonia,65-74,F,2
7545,2021-12-13,Wallonia,75-84,M,2
7546,2021-12-13,Wallonia,75-84,F,1
7547,2021-12-13,Wallonia,75-84,NA,1
7548,2021-12-13,Wallonia,85+,M,1
7549,2021-12-13,Wallonia,85+,F,2
7550,2021-12-13,Flanders,45-64,M,2
7551,2021-12-13,Flanders,65-74,M,4
7552,2021-12-13,Flanders,75-84,M,8
7553,2021-12-13,Flanders,75-84,F,2
7554,2021-12-13,Flanders,85+,M,2
7555,2021-12-13,Flanders,85+,F,2
7556,2021-12-13,Brussels,45-64,M,1
7557,2021-12-13,Brussels,65-74,M,1
7558,2021-12-13,Brussels,65-74,F,1
7559,2021-12-13,Brussels,75-84,M,2
7560,2021-12-13,Brussels,75-84,F,1
7561,2021-12-13,Brussels,85+,M,1
7562,2021-12-13,Brussels,85+,F,1
7563,2021-12-14,Wallonia,45-64,M,3
7564,2021-12-14,Wallonia,65-74,M,1
7565,2021-12-14,Wallonia,65-74,F,1
7566,2021-12-14,Wallonia,75-84,M,2
7567,2021-12-14,Wallonia,85+,M,2
7568,2021-12-14,Wallonia,85+,F,1
7569,2021-12-14,Flanders,45-64,M,3
7570,2021-12-14,Flanders,45-64,F,1
7571,2021-12-14,Flanders,65-74,M,3
7572,2021-12-14,Flanders,75-84,M,5
7573,2021-12-14,Flanders,75-84,F,5
7574,2021-12-14,Flanders,85+,M,1
7575,2021-12-14,Flanders,85+,F,3
7576,2021-12-14,Brussels,45-64,M,1
7577,2021-12-14,Brussels,65-74,M,2
7578,2021-12-14,Brussels,65-74,F,1
7579,2021-12-14,Brussels,75-84,F,1
7580,2021-12-14,Brussels,85+,F,1
7581,2021-12-15,Wallonia,45-64,M,3
7582,2021-12-15,Wallonia,65-74,M,2
7583,2021-12-15,Wallonia,65-74,F,2
7584,2021-12-15,Wallonia,75-84,M,5
7585,2021-12-15,Wallonia,75-84,F,1
7586,2021-12-15,Wallonia,85+,M,1
7587,2021-12-15,Wallonia,85+,F,3
7588,2021-12-15,Flanders,45-64,M,1
7589,2021-12-15,Flanders,65-74,M,7
7590,2021-12-15,Flanders,65-74,F,3
7591,2021-12-15,Flanders,75-84,M,5
7592,2021-12-15,Flanders,75-84,F,2
7593,2021-12-15,Flanders,85+,M,1
7594,2021-12-15,Flanders,85+,F,3
7595,2021-12-15,Brussels,45-64,M,1
7596,2021-12-15,Brussels,65-74,M,1
7597,2021-12-16,Wallonia,45-64,M,3
7598,2021-12-16,Wallonia,45-64,F,1
7599,2021-12-16,Wallonia,65-74,M,3
7600,2021-12-16,Wallonia,65-74,F,2
7601,2021-12-16,Wallonia,75-84,M,3
7602,2021-12-16,Wallonia,85+,F,4
7603,2021-12-16,Flanders,45-64,M,1
7604,2021-12-16,Flanders,45-64,F,1
7605,2021-12-16,Flanders,65-74,M,3
7606,2021-12-16,Flanders,65-74,F,1
7607,2021-12-16,Flanders,75-84,M,6
7608,2021-12-16,Flanders,85+,M,3
7609,2021-12-16,Flanders,85+,F,2
7610,2021-12-16,Brussels,65-74,M,2
7611,2021-12-16,Brussels,75-84,M,2
7612,2021-12-17,Wallonia,45-64,M,1
7613,2021-12-17,Wallonia,65-74,M,2
7614,2021-12-17,Wallonia,65-74,F,2
7615,2021-12-17,Wallonia,75-84,M,1
7616,2021-12-17,Wallonia,75-84,F,1
7617,2021-12-17,Wallonia,85+,F,1
7618,2021-12-17,Flanders,25-44,F,1
7619,2021-12-17,Flanders,65-74,M,3
7620,2021-12-17,Flanders,65-74,F,1
7621,2021-12-17,Flanders,75-84,M,8
7622,2021-12-17,Flanders,75-84,F,1
7623,2021-12-17,Flanders,85+,M,1
7624,2021-12-17,Flanders,85+,F,1
7625,2021-12-17,Brussels,45-64,M,2
7626,2021-12-18,Wallonia,45-64,M,1
7627,2021-12-18,Wallonia,45-64,F,1
7628,2021-12-18,Wallonia,65-74,M,3
7629,2021-12-18,Wallonia,65-74,F,1
7630,2021-12-18,Wallonia,75-84,F,1
7631,2021-12-18,Wallonia,85+,M,2
7632,2021-12-18,Wallonia,85+,F,1
7633,2021-12-18,Flanders,45-64,M,4
7634,2021-12-18,Flanders,45-64,F,2
7635,2021-12-18,Flanders,65-74,M,3
7636,2021-12-18,Flanders,65-74,F,3
7637,2021-12-18,Flanders,75-84,M,4
7638,2021-12-18,Flanders,75-84,F,1
7639,2021-12-18,Flanders,85+,M,3
7640,2021-12-18,Flanders,85+,F,2
7641,2021-12-18,Brussels,45-64,M,1
7642,2021-12-18,Brussels,75-84,M,1
7643,2021-12-18,Brussels,75-84,F,1
7644,2021-12-18,Brussels,85+,F,1
7645,2021-12-19,Wallonia,45-64,M,1
7646,2021-12-19,Wallonia,45-64,F,1
7647,2021-12-19,Wallonia,65-74,M,5
7648,2021-12-19,Wallonia,65-74,F,3
7649,2021-12-19,Wallonia,75-84,M,2
7650,2021-12-19,Wallonia,85+,M,1
7651,2021-12-19,Wallonia,85+,F,3
7652,2021-12-19,Flanders,45-64,M,2
7653,2021-12-19,Flanders,65-74,M,3
7654,2021-12-19,Flanders,65-74,F,1
7655,2021-12-19,Flanders,75-84,M,3
7656,2021-12-19,Flanders,75-84,F,3
7657,2021-12-19,Flanders,85+,M,4
7658,2021-12-19,Flanders,85+,F,2
7659,2021-12-19,Brussels,25-44,F,1
7660,2021-12-19,Brussels,45-64,M,2
7661,2021-12-19,Brussels,65-74,M,1
7662,2021-12-20,Wallonia,45-64,M,2
7663,2021-12-20,Wallonia,45-64,F,1
7664,2021-12-20,Wallonia,65-74,M,3
7665,2021-12-20,Wallonia,75-84,M,2
7666,2021-12-20,Wallonia,85+,M,2
7667,2021-12-20,Wallonia,85+,F,5
7668,2021-12-20,Flanders,65-74,M,3
7669,2021-12-20,Flanders,65-74,F,4
7670,2021-12-20,Flanders,75-84,M,4
7671,2021-12-20,Flanders,75-84,F,2
7672,2021-12-20,Flanders,85+,M,2
7673,2021-12-20,Flanders,85+,F,3
7674,2021-12-20,Brussels,45-64,F,1
7675,2021-12-20,Brussels,65-74,F,1
7676,2021-12-20,Brussels,75-84,M,1
7677,2021-12-21,Wallonia,45-64,M,1
7678,2021-12-21,Wallonia,75-84,M,1
7679,2021-12-21,Wallonia,75-84,F,2
7680,2021-12-21,Wallonia,85+,M,1
7681,2021-12-21,Wallonia,85+,F,1
7682,2021-12-21,Flanders,45-64,M,3
7683,2021-12-21,Flanders,45-64,F,1
7684,2021-12-21,Flanders,65-74,M,7
7685,2021-12-21,Flanders,65-74,F,3
7686,2021-12-21,Flanders,75-84,M,5
7687,2021-12-21,Flanders,75-84,F,4
7688,2021-12-21,Flanders,85+,M,1
7689,2021-12-21,Flanders,85+,F,2
7690,2021-12-21,Brussels,65-74,M,1
7691,2021-12-21,Brussels,75-84,M,2
7692,2021-12-21,Brussels,75-84,F,1
7693,2021-12-22,Wallonia,45-64,M,3
7694,2021-12-22,Wallonia,65-74,M,2
